Category|LocalAuthority|Time|Season|Light|Tip1|Tip2|Tip3|Tip4
Home|Hobsons Bay|Night|Autumn|Red|435 burglaries in Hobsons Bay in 2014 (11.4 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Hume|Night|Autumn|Red|1,339 burglaries in Hume in 2014 (20.0 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Maribyrnong|Night|Autumn|Red|633 burglaries in Maribyrnong in 2014 (17.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Melbourne|Night|Autumn|Amber|644 burglaries in Melbourne in 2014 (8.7 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Melton|Night|Autumn|Red|875 burglaries in Melton in 2014 (18.5 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Moonee Valley|Night|Autumn|Red|635 burglaries in Moonee Valley in 2014 (12.4 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Moreland|Night|Autumn|Red|1,291 burglaries in Moreland in 2014 (17.8 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Nillumbik|Night|Autumn|Green|172 burglaries in Nillumbik in 2014 (2.7 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Whittlesea|Night|Autumn|Red|889 burglaries in Whittlesea in 2014 (12.6 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Wyndham|Night|Autumn|Red|1,235 burglaries in Wyndham in 2014 (15.9 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Yarra|Night|Autumn|Red|733 burglaries in Yarra in 2014 (16.6 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Alpine|Night|Autumn|Green|6 burglaries in Alpine in 2014 (0.9 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Bass Coast|Night|Autumn|Amber|159 burglaries in Bass Coast in 2014 (6.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Baw Baw|Night|Autumn|Amber|123 burglaries in Baw Baw in 2014 (6.0 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Benalla|Night|Autumn|Green|30 burglaries in Benalla in 2014 (4.5 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Boroondara|Night|Autumn|Red|945 burglaries in Boroondara in 2014 (13.2 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|East Gippsland|Night|Autumn|Amber|167 burglaries in East Gippsland in 2014 (7.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Greater Shepparton|Night|Autumn|Red|581 burglaries in Greater Shepparton in 2014 (21.6 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Indigo|Night|Autumn|Green|23 burglaries in Indigo in 2014 (3.4 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Knox|Night|Autumn|Amber|508 burglaries in Knox in 2014 (8.7 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Latrobe|Night|Autumn|Red|537 burglaries in Latrobe in 2014 (16.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Manningham|Night|Autumn|Amber|401 burglaries in Manningham in 2014 (8.8 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Mansfield|Night|Autumn|Green|23 burglaries in Mansfield in 2014 (3.9 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Maroondah|Night|Autumn|Amber|335 burglaries in Maroondah in 2014 (7.4 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Mitchell|Night|Autumn|Amber|147 burglaries in Mitchell in 2014 (9.2 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Moira|Night|Autumn|Amber|83 burglaries in Moira in 2014 (6.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Monash|Night|Autumn|Red|1,024 burglaries in Monash in 2014 (14.2 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Murrindindi|Night|Autumn|Green|38 burglaries in Murrindindi in 2014 (5.0 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|South Gippsland|Night|Autumn|Green|72 burglaries in South Gippsland in 2014 (4.5 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Strathbogie|Night|Autumn|Green|25 burglaries in Strathbogie in 2014 (4.8 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Towong|Night|Autumn|Green|7 burglaries in Towong in 2014 (2.3 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Wangaratta|Night|Autumn|Amber|73 burglaries in Wangaratta in 2014 (5.7 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Wellington|Night|Autumn|Red|289 burglaries in Wellington in 2014 (13.2 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Whitehorse|Night|Autumn|Red|763 burglaries in Whitehorse in 2014 (11.3 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Wodonga|Night|Autumn|Red|177 burglaries in Wodonga in 2014 (11.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Yarra Ranges|Night|Autumn|Amber|339 burglaries in Yarra Ranges in 2014 (5.8 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Bayside|Night|Autumn|Amber|417 burglaries in Bayside in 2014 (10.0 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Cardinia|Night|Autumn|Amber|360 burglaries in Cardinia in 2014 (10.2 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Casey|Night|Autumn|Red|1,269 burglaries in Casey in 2014 (12.6 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Frankston|Night|Autumn|Red|629 burglaries in Frankston in 2014 (11.0 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Glen Eira|Night|Autumn|Red|702 burglaries in Glen Eira in 2014 (11.4 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Greater Dandenong|Night|Autumn|Red|873 burglaries in Greater Dandenong in 2014 (15.5 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Kingston|Night|Autumn|Amber|472 burglaries in Kingston in 2014 (7.2 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Mornington Peninsula|Night|Autumn|Amber|749 burglaries in Mornington Peninsula in 2014 (8.3 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Port Phillip|Night|Autumn|Red|703 burglaries in Port Phillip in 2014 (11.6 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Stonnington|Night|Autumn|Red|852 burglaries in Stonnington in 2014 (15.6 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Ararat|Night|Autumn|Amber|33 burglaries in Ararat in 2014 (6.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Ballarat|Night|Autumn|Red|831 burglaries in Ballarat in 2014 (18.8 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Buloke|Night|Autumn|Amber|16 burglaries in Buloke in 2014 (5.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Campaspe|Night|Autumn|Red|205 burglaries in Campaspe in 2014 (12.3 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Central Goldfields|Night|Autumn|Amber|53 burglaries in Central Goldfields in 2014 (8.2 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Colac-Otway|Night|Autumn|Amber|106 burglaries in Colac-Otway in 2014 (9.2 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Corangamite|Night|Autumn|Amber|44 burglaries in Corangamite in 2014 (5.8 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Gannawarra|Night|Autumn|Green|13 burglaries in Gannawarra in 2014 (2.5 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Glenelg|Night|Autumn|Amber|91 burglaries in Glenelg in 2014 (9.6 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Golden Plains|Night|Autumn|Amber|69 burglaries in Golden Plains in 2014 (8.3 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Greater Bendigo|Night|Autumn|Amber|415 burglaries in Greater Bendigo in 2014 (8.8 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Greater Geelong|Night|Autumn|Red|1,404 burglaries in Greater Geelong in 2014 (13.6 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Hepburn|Night|Autumn|Amber|78 burglaries in Hepburn in 2014 (9.2 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Hindmarsh|Night|Autumn|Amber|15 burglaries in Hindmarsh in 2014 (5.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Horsham|Night|Autumn|Amber|79 burglaries in Horsham in 2014 (8.5 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Loddon|Night|Autumn|Green|14 burglaries in Loddon in 2014 (3.4 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Macedon Ranges|Night|Autumn|Amber|127 burglaries in Macedon Ranges in 2014 (6.9 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Mildura|Night|Autumn|Red|494 burglaries in Mildura in 2014 (20.6 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Moorabool|Night|Autumn|Red|171 burglaries in Moorabool in 2014 (12.9 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Mount Alexander|Night|Autumn|Green|35 burglaries in Mount Alexander in 2014 (3.8 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Moyne|Night|Autumn|Green|31 burglaries in Moyne in 2014 (4.0 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Northern Grampians|Night|Autumn|Amber|34 burglaries in Northern Grampians in 2014 (5.6 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Pyrenees|Night|Autumn|Amber|26 burglaries in Pyrenees in 2014 (7.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Queenscliffe|Night|Autumn|Green|6 burglaries in Queenscliffe in 2014 (2.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Southern Grampians|Night|Autumn|Green|28 burglaries in Southern Grampians in 2014 (3.6 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Surf Coast|Night|Autumn|Green|93 burglaries in Surf Coast in 2014 (4.9 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Swan Hill|Night|Autumn|Amber|102 burglaries in Swan Hill in 2014 (10.8 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Warrnambool|Night|Autumn|Green|130 burglaries in Warrnambool in 2014 (3.8 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|West Wimmera|Night|Autumn|Green|1 burglaries in West Wimmera in 2014 (0.5 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Yarriambiack|Night|Autumn|Green|14 burglaries in Yarriambiack in 2014 (4.0 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|Forced entry is the most common break in method - secure those doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Banyule|Night|Spring|Red|628 burglaries in Banyule in 2014 (12.2 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Brimbank|Night|Spring|Red|1,513 burglaries in Brimbank in 2014 (21.3 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Darebin|Night|Spring|Red|1,260 burglaries in Darebin in 2014 (19.4 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Hobsons Bay|Night|Spring|Red|435 burglaries in Hobsons Bay in 2014 (11.4 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Hume|Night|Spring|Red|1,339 burglaries in Hume in 2014 (20.0 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Maribyrnong|Night|Spring|Red|633 burglaries in Maribyrnong in 2014 (17.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Melbourne|Night|Spring|Amber|644 burglaries in Melbourne in 2014 (8.7 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Melton|Night|Spring|Red|875 burglaries in Melton in 2014 (18.5 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Moonee Valley|Night|Spring|Red|635 burglaries in Moonee Valley in 2014 (12.4 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Moreland|Night|Spring|Red|1,291 burglaries in Moreland in 2014 (17.8 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Nillumbik|Night|Spring|Green|172 burglaries in Nillumbik in 2014 (2.7 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Whittlesea|Night|Spring|Red|889 burglaries in Whittlesea in 2014 (12.6 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Wyndham|Night|Spring|Red|1,235 burglaries in Wyndham in 2014 (15.9 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Yarra|Night|Spring|Red|733 burglaries in Yarra in 2014 (16.6 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Alpine|Night|Spring|Green|6 burglaries in Alpine in 2014 (0.9 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Bass Coast|Night|Spring|Amber|159 burglaries in Bass Coast in 2014 (6.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Baw Baw|Night|Spring|Amber|123 burglaries in Baw Baw in 2014 (6.0 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Benalla|Night|Spring|Green|30 burglaries in Benalla in 2014 (4.5 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Boroondara|Night|Spring|Red|945 burglaries in Boroondara in 2014 (13.2 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|East Gippsland|Night|Spring|Amber|167 burglaries in East Gippsland in 2014 (7.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Greater Shepparton|Night|Spring|Red|581 burglaries in Greater Shepparton in 2014 (21.6 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Indigo|Night|Spring|Green|23 burglaries in Indigo in 2014 (3.4 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Knox|Night|Spring|Amber|508 burglaries in Knox in 2014 (8.7 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Latrobe|Night|Spring|Red|537 burglaries in Latrobe in 2014 (16.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Manningham|Night|Spring|Amber|401 burglaries in Manningham in 2014 (8.8 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Mansfield|Night|Spring|Green|23 burglaries in Mansfield in 2014 (3.9 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Maroondah|Night|Spring|Amber|335 burglaries in Maroondah in 2014 (7.4 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Mitchell|Night|Spring|Amber|147 burglaries in Mitchell in 2014 (9.2 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Moira|Night|Spring|Amber|83 burglaries in Moira in 2014 (6.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Monash|Night|Spring|Red|1,024 burglaries in Monash in 2014 (14.2 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Murrindindi|Night|Spring|Green|38 burglaries in Murrindindi in 2014 (5.0 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|South Gippsland|Night|Spring|Green|72 burglaries in South Gippsland in 2014 (4.5 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Strathbogie|Night|Spring|Green|25 burglaries in Strathbogie in 2014 (4.8 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Towong|Night|Spring|Green|7 burglaries in Towong in 2014 (2.3 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Wangaratta|Night|Spring|Amber|73 burglaries in Wangaratta in 2014 (5.7 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Wellington|Night|Spring|Red|289 burglaries in Wellington in 2014 (13.2 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
